Symbol,last_close,med_dollar,active_days,sessions,first,peak,crush,age_years
ETSY,79.96,205318331.34981626,32,32,2016-01-04,296.91,3.7132316158079046,10.620123203285422
ETV,15.08,2150061.1387827,32,32,2016-01-04,16.82,1.1153846153846154,10.620123203285422
ETW,9.78,2199582.43871421,32,32,2016-01-04,12.5,1.278118609406953,10.620123203285422
ETY,14.6,3408102.51317532,32,32,2016-01-04,16.01,1.0965753424657536,10.620123203285422
EUFN,42.19,53349705.04943051,32,32,2016-01-04,42.57,1.0090068736667457,10.620123203285422
EUM,16.18,1164884.9569740952,32,32,2016-01-04,66.76,4.126081582200247,10.620123203285422
EUO,30.09,433036.288276669,32,32,2016-01-04,36.31,1.2067131937520772,10.620123203285422
EURL,50.0685,646155.9332695708,32,32,2016-01-04,52.06,1.0397755075546502,10.620123203285422
EUSA,117.86,5510053.62659409,32,32,2016-01-04,119.665,1.0153147802477516,10.620123203285422
EUSB,42.81,1462438.3575667113,32,32,2020-06-25,51.05,1.1924783928988554,6.146475017111568
EVER,24.52,14487194.334126255,32,32,2016-01-04,62.79,2.560766721044046,10.620123203285422
EVG,10.63,387292.8249285,32,32,2016-01-04,14.48,1.3621825023518344,10.620123203285422
EVI,15.69,1087625.1506185802,32,32,2016-01-04,47.4,3.0210325047801145,10.620123203285422
EVN,10.75,880265.31863412,32,32,2016-01-04,14.98,1.3934883720930233,10.620123203285422
EVR,298.66,151473168.66863182,32,32,2016-01-04,383.12,1.2827964909931024,10.620123203285422
EVRG,83.42,161073403.51563424,32,32,2018-06-05,88.13,1.0564612802685207,8.202600958247775
EVT,29.27,2682698.7307765,32,32,2016-01-04,30.08,1.0276733857191664,10.620123203285422
EVTC,29.59,12019866.891045194,32,32,2016-01-04,50.66,1.7120648867860764,10.620123203285422
EVV,9.13,3573412.73556382,32,32,2016-01-04,14.27,1.5629791894852134,10.620123203285422
EW,90.98,357966338.39236236,32,32,2016-01-04,130.68,1.4363596394812046,10.620123203285422
EWA,29.61,47306022.83584827,32,32,2016-01-04,30.41,1.027017899358325,10.620123203285422
EWBC,135.07,91335895.9728627,32,32,2016-01-04,136.6,1.0113274598356408,10.620123203285422
EWC,61.58,73372838.97094588,32,32,2016-01-04,62.23,1.0105553751217928,10.620123203285422
EWD,52.36,5098979.495275579,32,32,2016-01-04,54.72,1.0450725744843392,10.620123203285422
EWG,43.68,26008150.637184523,32,32,2016-01-04,44.56,1.0201465201465203,10.620123203285422
EWH,22.43,58459070.940460116,32,32,2016-01-04,28.1,1.2527864467231387,10.620123203285422
EWI,62.72,21935181.862856284,32,32,2016-01-04,63.35,1.0100446428571428,10.620123203285422
EWJ,95.37,360335201.95013976,32,32,2016-01-04,98.47,1.0325049806018665,10.620123203285422
EWJV,47.01,4962515.621128475,32,32,2019-03-07,48.1846,1.0249861731546481,7.449691991786447
EWK,27.05,439725.58147415007,32,32,2016-01-04,27.68,1.0232902033271718,10.620123203285422
EWL,62.91,20528898.39476823,32,32,2016-01-04,65.08,1.0344937211890002,10.620123203285422
EWM,28.21,4853445.95703993,32,32,2016-01-04,36.47,1.292803970223325,10.620123203285422
EWN,70.01,8136741.87870358,32,32,2016-01-04,71.61,1.0228538780174259,10.620123203285422
EWO,43.58,1322101.46439383,32,32,2016-01-04,44.29,1.0162918770078018,10.620123203285422
EWP,62.08,13145088.049796771,32,32,2016-01-04,62.85,1.012403350515464,10.620123203285422
EWQ,46.75,10422501.466754418,32,32,2016-01-04,48.35,1.0342245989304812,10.620123203285422
EWS,33.47,31828664.302052427,32,32,2016-01-04,33.92,1.0134448760083659,10.620123203285422
EWT,104.39,528144864.47325015,32,32,2016-01-04,111.53,1.0683973560685889,10.620123203285422
EWTX,44.11,43097569.77428852,32,32,2021-03-26,48.35,1.0961233280435276,5.3963039014373715
EWU,48.16,46205853.42211778,32,32,2016-01-04,48.68,1.010797342192691,10.620123203285422
EWW,74.46,78059448.28276023,32,32,2016-01-04,81.23,1.0909213000268603,10.620123203285422
EWX,71.6035,1293182.9805086849,32,32,2016-01-04,76.46,1.067824896827669,10.620123203285422
EWY,170.05,3537330694.0026617,32,32,2016-01-04,219.2,1.2890326374595706,10.620123203285422
EWZ,33.7,650625909.8383191,32,32,2016-01-04,48.41,1.4364985163204746,10.620123203285422
EWZS,11.77,1277214.8730623084,32,32,2016-01-04,22.44,1.9065420560747666,10.620123203285422
EXC,45.31,317271693.3365984,32,32,2016-01-04,57.95,1.278967115427058,10.620123203285422
EXEL,53.12,135716494.91100442,32,32,2016-01-04,57.1,1.0749246987951808,10.620123203285422
EXG,9.85,3859600.64284232,32,32,2016-01-04,10.81,1.0974619289340102,10.620123203285422
EXI,202.78,4840320.50608553,32,32,2016-01-04,206.835,1.0199970411283164,10.620123203285422
EXLS,35.47,66717487.41996193,32,32,2016-01-04,51.8,1.4603890611784607,10.620123203285422
EXP,200.46,87316351.09309775,32,32,2016-01-04,315.29,1.5728324852838471,10.620123203285422
EXPD,185.95,181579598.4554557,32,32,2016-01-04,188.27,1.0124764721699382,10.620123203285422
EXPE,321.42,427098209.54491365,32,32,2016-01-04,332.69,1.0350631572397486,10.620123203285422
EXPO,67.51,29349605.826226685,32,32,2016-01-04,125.3,1.8560213301733075,10.620123203285422
EXR,146.92,126030651.81553653,32,32,2016-01-04,226.73,1.5432208004356114,10.620123203285422
EXTR,23.75,48199853.68651952,32,32,2016-01-04,33.71,1.4193684210526316,10.620123203285422
EYE,18.8,36960495.413773105,32,32,2017-10-26,64.95,3.4547872340425534,8.810403832991103
EYLD,47.35,2626183.1267406084,32,32,2016-07-14,48.74,1.0293558606124604,10.094455852156058
EZA,67.1,7326010.110547179,32,32,2016-01-04,81.6,1.2160953800298062,10.620123203285422
EZM,76.596,1175103.488343788,32,32,2016-01-04,77.83,1.0161105018538827,10.620123203285422
EZPW,29.17,27980557.18942975,32,32,2016-01-04,35.59,1.220089132670552,10.620123203285422
EZU,71.1,48424558.49704175,32,32,2016-01-04,71.99,1.0125175808720113,10.620123203285422
F,13.93,653051970.1650605,32,32,2016-01-04,25.19,1.808327351040919,10.620123203285422
FAAR,31.16,711795.2529857219,32,32,2016-05-23,35.63,1.1434531450577665,10.236824093086927
FAB,107.22,1723452.0814328939,32,32,2016-01-04,108.17,1.0088602872598396,10.620123203285422
FAD,189.89,2066248.86855526,32,32,2016-01-04,199.9693,1.0530796777081468,10.620123203285422
FAF,72.45,48760706.97404646,32,32,2016-01-04,80.64,1.1130434782608696,10.620123203285422
FALN,26.985,16858234.089994833,32,32,2016-06-17,30.44,1.1280340930146378,10.168377823408624
FAN,24.0703,985983.8578359401,32,32,2016-01-04,27.23,1.1312696559660662,10.620123203285422
FANG,210.02,338209750.32766736,32,32,2016-01-04,213.69,1.0174745262355966,10.620123203285422
FAPR,47.63,601805.2278515,32,32,2021-04-19,47.825,1.0040940583665756,5.330595482546201
FAS,181.17,66093362.77765388,32,32,2016-01-04,185.61,1.024507368769664,10.620123203285422
FAST,51.27,376010664.25439024,32,32,2016-01-04,52.38,1.021650087770626,10.620123203285422
FAUG,57.5,726906.5501858804,32,32,2019-11-07,57.56,1.0010434782608697,6.778918548939083
FAZ,31.5,18950401.608507857,32,32,2016-01-04,26884.0,853.4603174603175,10.620123203285422
FBCG,61.84,31784257.82609918,32,32,2020-06-04,64.06,1.0358990944372575,6.203969883641341
FBCV,42.53,570459.6232763112,32,32,2020-06-04,42.77,1.0056430754761345,6.203969883641341
FBIZ,70.48,3717816.1147665,32,32,2016-01-04,72.2,1.0244040862656072,10.620123203285422
FBK,61.05,19666263.878627397,32,32,2016-09-16,62.08,1.0168714168714168,9.919233401779604
FBNC,66.09,12511955.848151125,32,32,2016-01-04,66.34,1.003782720532607,10.620123203285422
FBND,44.9,115713402.518,32,32,2016-01-04,55.37,1.233184855233853,10.620123203285422
FBP,29.36,34457689.35236142,32,32,2016-01-04,29.7,1.0115803814713897,10.620123203285422
FBRX,76.88,54265629.941217065,32,32,2020-06-16,1267.25,16.483480749219563,6.1711156741957565
FBT,260.7392,8690041.292488031,32,32,2016-01-04,260.7392,1.0,10.620123203285422
FC,19.63,1782313.7609985599,32,32,2016-01-04,53.83,2.7422312786551197,10.620123203285422
FCAL,48.61,564799.273290291,32,32,2017-06-27,55.63,1.144414729479531,9.141683778234086
FCBC,49.19,3923918.4009435903,32,32,2016-01-04,49.52,1.0067086806261436,10.620123203285422
FCCO,34.45,1443051.667022915,32,32,2021-03-26,35.01,1.0162554426705368,5.3963039014373715
FCEF,24.15,458507.9419513524,32,32,2016-09-29,26.26,1.0873706004140788,9.883641341546886
FCEL,21.7,194794080.71740752,32,32,2016-01-04,3099.6,142.83870967741936,10.620123203285422
FCF,21.32,14902267.201551989,32,32,2016-01-04,21.95,1.0295497185741087,10.620123203285422
FCFS,212.74,73544542.08481133,32,32,2016-01-04,233.0,1.095233618501457,10.620123203285422
FCG,30.74,18359249.262347117,32,32,2016-01-04,32.74,1.0650618087182824,10.620123203285422
FCN,151.45,56619019.79889028,32,32,2016-01-04,231.0,1.5252558600198087,10.620123203285422
FCNCA,2207.67,143156185.16773862,32,32,2016-01-04,2353.08,1.0658658223375777,10.620123203285422
FCOM,69.64,11572526.781455975,32,32,2016-01-04,75.81,1.0885985066053991,10.620123203285422
FCOR,46.22,1493120.593474755,32,32,2016-01-04,57.29,1.2395067070532237,10.620123203285422
FCPI,56.642,728029.486696068,32,32,2019-11-07,57.0516,1.0072313830726316,6.778918548939083
FCPT,24.89,15895549.677232295,32,32,2016-01-04,32.5,1.3057452792286057,10.620123203285422
FCT,9.67,962391.910761,25,25,2016-01-04,13.95,1.4426059979317476,10.620123203285422
FCVT,50.5757,1215957.5084918472,32,32,2016-01-04,55.53,1.0979581103178009,10.620123203285422
FCX,66.32,828091518.1044348,32,32,2016-01-04,71.72,1.0814234016887818,10.620123203285422
FDBC,55.21,404473.58270222,32,32,2017-10-06,74.27,1.3452273138924107,8.865160848733744
FDD,20.4,2212829.669829595,32,32,2016-01-04,20.6,1.0098039215686276,10.620123203285422
FDEC,55.578,643702.88,32,32,2020-12-21,55.77,1.0034546043398467,5.6563997262149215
FDEM,35.25,2137490.572226395,32,32,2019-02-28,38.23,1.0845390070921985,7.468856947296373
FDEV,37.65,691703.073789,32,32,2019-02-28,37.91,1.006905710491368,7.468856947296373
FDG,130.78,945201.2580529286,32,32,2020-04-02,140.79,1.0765407554671969,6.376454483230664
FDHY,49.0715,3369931.5836434904,32,32,2018-06-14,56.52,1.1517887164647505,8.177960301163587
FDIS,101.56,6762941.525738016,32,32,2016-01-04,107.08,1.054352107128791,10.620123203285422
FDL,52.78,42627746.90728834,32,32,2016-01-04,52.88,1.0018946570670708,10.620123203285422
FDLO,72.4743,2926247.2769998796,32,32,2016-09-15,73.64,1.0160843223045963,9.921971252566735
FDM,94.24,826955.4971477324,32,32,2016-01-04,95.69,1.0153862478777589,10.620123203285422
FDMO,95.89,6972070.730255079,32,32,2016-09-15,98.57,1.0279486912086766,9.921971252566735
FDMT,14.72,7218318.20832792,32,32,2020-12-11,52.67,3.578125,5.683778234086242
FDN,283.76,68304792.83140582,32,32,2016-01-04,295.25,1.0404919650408797,10.620123203285422
FDRR,69.66,1086938.41938122,32,32,2016-09-15,70.1109,1.0064728682170543,9.921971252566735
FDS,285.41,201799610.29617062,32,32,2016-01-04,495.72,1.7368697663011106,10.620123203285422
FDT,93.844,8516680.884036183,32,32,2016-01-04,100.9393,1.0756073909893016,10.620123203285422
FDUS,19.51,5338731.19803829,32,32,2016-01-04,23.37,1.1978472578165043,10.620123203285422
FDVV,63.58,47475550.50269324,32,32,2016-09-15,64.33,1.0117961623151934,9.921971252566735
FDX,328.38,467132955.9897512,32,32,2016-01-04,411.78,1.2539740544491138,10.620123203285422
FE,47.26,189563739.8660761,32,32,2016-01-04,52.27,1.1060093101989,10.620123203285422
FEIM,75.17,19238969.230423763,32,32,2021-03-26,79.845,1.06219236397499,5.3963039014373715
FELE,101.95,25619265.843457516,32,32,2016-01-04,110.4,1.0828837665522315,10.620123203285422
FEM,32.3921,2908872.10860756,32,32,2016-01-04,33.7304,1.0413156294281631,10.620123203285422
FEMB,29.55,2253689.1610837495,32,32,2016-01-05,44.72,1.5133671742808799,10.617385352498289
FEMS,45.4572,1081481.3597706049,32,32,2016-01-04,50.0,1.099935763751397,10.620123203285422
FENC,11.87,1619067.189980735,32,32,2017-09-13,14.33,1.207245155855097,8.928131416837783
FENY,35.24,37471762.117703915,32,32,2016-01-04,35.24,1.0,10.620123203285422
FEP,59.73,830682.550226705,32,32,2016-01-04,60.1732,1.0074200569228193,10.620123203285422
FERG,244.47,329347340.72707546,32,32,2021-03-08,267.71,1.0950627888902522,5.44558521560575
FET,82.51,10632291.792333212,32,32,2016-01-04,486.0,5.890195127863289,10.620123203285422
FEX,140.4648,1943045.5689970115,32,32,2016-01-04,142.4403,1.014064021733559,10.620123203285422
FEZ,71.34,50385903.9786012,32,32,2016-01-04,72.1,1.0106532099803756,10.620123203285422
FF,5.66,1500344.6598683,32,32,2016-01-04,19.19,3.3904593639575973,10.620123203285422
FFA,23.38,519991.82363523,32,32,2016-01-04,23.65,1.0115483319076133,10.620123203285422
FFBC,33.79,29505829.97866992,32,32,2016-01-04,36.18,1.0707309854986682,10.620123203285422
FFC,16.21,1371736.639322,32,32,2016-01-04,23.79,1.4676125848241826,10.620123203285422
FFEB,62.22,672946.07358,32,32,2020-02-24,62.44,1.0035358405657344,6.480492813141684
FFIN,34.63,24159467.213905662,32,32,2016-01-04,54.52,1.5743574935027433,10.620123203285422
FFIV,393.62,221053280.70965657,32,32,2016-01-04,431.26,1.095625222295615,10.620123203285422
FFTY,37.17,820769.816861955,32,32,2016-01-04,52.34,1.4081248318536455,10.620123203285422
FGBI,9.05,201889.940683565,32,32,2016-01-05,29.51,3.2607734806629836,10.617385352498289
FGD,35.26,4678436.69409598,32,32,2016-01-04,35.42,1.0045377197958028,10.620123203285422
FHB,27.22,51666317.238406196,32,32,2016-08-04,35.19,1.292799412196914,10.036960985626283
FHI,63.89,33062931.501364112,32,32,2020-02-03,64.96,1.016747534825481,6.537987679671458
FHLC,82.37,13936415.936542716,32,32,2016-01-04,82.37,1.0,10.620123203285422
FHN,25.82,120812177.56600663,32,32,2016-01-04,26.23,1.0158791634391944,10.620123203285422
FHTX,6.75,1367890.585599635,32,32,2020-10-23,25.88,3.8340740740740737,5.817932922655715
FIBK,38.46,38026376.99108793,32,32,2016-01-04,50.82,1.3213728549141965,10.620123203285422
FICO,1078.12,315341173.2689186,32,32,2016-01-04,2382.4,2.2097725670611807,10.620123203285422
FICS,42.1432,357255.84680041054,32,32,2021-03-26,43.1895,1.024827255642666,5.3963039014373715
FID,23.0136,256727.7861040575,32,32,2018-08-31,23.2,1.0080995585219175,7.964407939767283
FIDI,29.31,1666045.5290483749,32,32,2018-01-18,29.48,1.005800068236097,8.580424366872005
FIDU,97.47,6191860.3152958695,32,32,2016-01-04,99.61,1.0219554734790193,10.620123203285422
FIGB,42.32,2432897.74056949,32,32,2021-03-04,51.045,1.2061672967863895,5.456536618754278
FIGS,14.16,29720117.6254301,32,32,2021-05-27,50.1,3.538135593220339,5.2265571526351815
FINS,12.58,525758.259833,32,32,2019-05-29,21.65,1.7209856915739268,7.222450376454483
FINX,26.0,1387557.21772646,32,32,2016-09-13,52.83,2.0319230769230767,9.927446954140999
FIS,40.95,218544476.0050576,32,32,2016-01-04,157.44,3.8446886446886444,10.620123203285422
FISI,41.57,5395074.06935369,32,32,2016-01-04,42.7,1.0271830647101277,10.620123203285422
FISR,25.18,1381327.31328365,32,32,2019-04-03,32.508,1.2910246227164417,7.3757700205338805
FITB,57.29,307282188.48830223,32,32,2016-01-04,59.37,1.0363065107348577,10.620123203285422
FITE,116.4182,783233.0951108902,32,32,2019-06-25,119.5631,1.0270138174271721,7.148528405201916
FIVA,39.82,3110454.633618665,32,32,2018-01-18,40.28,1.0115519839276745,8.580424366872005
FIVE,238.51,202892078.40892482,32,32,2016-01-04,247.71,1.038572806171649,10.620123203285422
FIVN,32.45,67264760.99122536,32,32,2016-01-04,209.7,6.462249614791987,10.620123203285422
FIW,109.76,4084431.0965074403,32,32,2016-01-04,115.835,1.0553480320699706,10.620123203285422
FIX,1739.08,690166367.7050505,32,32,2016-01-04,2066.51,1.1882777100535917,10.620123203285422
FIXD,42.92,11777972.136722399,32,32,2017-02-15,55.79,1.2998602050326187,9.503080082135524
FIZZ,31.48,12515700.35637366,32,32,2016-01-04,90.755,2.882941550190597,10.620123203285422
FJAN,56.2798,683490.7307522299,32,32,2021-01-19,56.5,1.0039125938613853,5.577002053388091
FJP,76.48,569367.2575592337,32,32,2021-03-26,81.965,1.0717180962343096,5.3963039014373715
FJUL,61.105,2738786.613635757,32,32,2020-07-20,61.53,1.0069552409786433,6.078028747433265
FJUN,61.17,1353466.998234,32,32,2020-06-22,61.52,1.0057217590322054,6.154688569472964
FLBL,23.08,3332331.03713994,32,32,2018-06-01,25.36,1.098786828422877,8.213552361396303
FLBR,20.59,1952103.3208381352,32,32,2017-11-06,29.8431,1.4493977659057795,8.780287474332649
FLC,16.75,241595.36136630003,32,32,2016-01-04,25.29,1.5098507462686566,10.620123203285422
FLCA,54.89,1214353.116031355,32,32,2017-11-06,55.5102,1.0112989615594825,8.780287474332649
FLCB,21.05,7529073.989935771,32,32,2019-09-19,26.665,1.2667458432304037,6.913073237508556
FLCH,21.76,1079579.86975762,32,32,2017-11-06,38.31,1.7605698529411764,8.780287474332649
FLCO,20.92,798874.0960312,32,32,2016-10-05,27.4539,1.3123279158699808,9.867214236824093
FLDR,50.08,9134218.047033455,32,32,2018-06-14,51.13,1.0209664536741214,8.177960301163587
FLEX,120.24,440401436.85810137,32,32,2016-01-04,162.07,1.3478875582168994,10.620123203285422
FLGB,37.04,1300378.3163920501,32,32,2017-11-06,37.451,1.0110961123110151,8.780287474332649
FLGT,18.57,4530057.321796,32,32,2016-09-29,183.85,9.900376952073236,9.883641341546886
FLGV,19.955,1519468.7833141154,32,32,2020-06-12,25.615,1.2836381859183161,6.182067077344285
FLHY,24.155,5461630.224593649,32,32,2018-06-01,26.73,1.1066031877458082,8.213552361396303
FLIA,20.275,1754445.577700705,32,32,2018-06-01,26.125,1.2885326757090014,8.213552361396303
FLIN,35.53,8970505.2536581,32,32,2018-02-08,42.42,1.1939206304531382,8.522929500342231
FLJH,45.83,867021.7248401798,32,32,2017-11-06,47.2,1.0298930831333188,8.780287474332649
FLJP,40.63,26174639.40783889,32,32,2017-11-06,41.86,1.0302731971449668,8.780287474332649
FLKR,56.3,32619818.24497468,32,32,2017-11-06,72.25,1.283303730017762,8.780287474332649
FLLA,26.0351,631494.8791667061,32,32,2018-10-11,30.47,1.1703431137195555,7.852156057494867
FLMI,24.59,13670558.06482368,32,32,2017-09-05,27.165,1.1047173647824318,8.950034223134839
FLNG,31.1,8074355.694350355,32,32,2019-06-17,37.96,1.2205787781350481,7.170431211498974
FLO,7.38,35805287.61548312,32,32,2016-01-04,30.13,4.082655826558265,10.620123203285422
FLQL,78.92,5072193.69684418,32,32,2017-04-28,79.82,1.0114039533705017,9.305954825462011
FLQM,61.04,4145576.63299725,32,32,2017-04-28,61.63,1.0096657929226738,9.305954825462011
FLR,53.42,107593056.73219728,32,32,2016-01-04,61.61,1.1533133657806065,10.620123203285422
FLRG,42.5767,494398.398351962,32,32,2020-09-17,42.9623,1.0090565966831624,5.916495550992471
FLRT,46.85,4038329.51757015,32,32,2016-01-06,52.4106,1.1186894343649947,10.614647501711156
FLS,78.79,117795912.64068308,32,32,2016-01-04,92.04,1.1681685493082878,10.620123203285422
FLSP,28.56,2014701.4023934999,32,32,2019-12-23,28.56,1.0,6.652977412731006
FLTB,50.06,1727323.6513042897,32,32,2016-01-04,52.885,1.056432281262485,10.620123203285422
FLTW,99.88,34069600.511255205,32,32,2017-11-06,109.34,1.0947136563876654,8.780287474332649
FLV,87.1327,388199.017344265,32,32,2020-04-02,87.7218,1.0067609519732545,6.376454483230664
FLXS,77.16,3206559.8264672747,32,32,2016-01-04,77.88,1.009331259720062,10.620123203285422
FLYW,18.25,32199447.549215544,32,32,2021-05-26,53.96,2.9567123287671233,5.229295003422314
FMAG,36.5847,491537.2500236004,32,32,2021-02-04,37.1934,1.0166381028134712,5.533196440793977
FMAO,34.825,2331620.821694305,32,32,2017-05-10,48.4,1.3898061737257716,9.273100616016427
FMAR,53.2058,497135.44380127,32,32,2021-03-22,53.3427,1.0025730277526135,5.4072553045859
FMAT,59.195,2252600.24430022,32,32,2016-01-04,62.52,1.05617028465242,10.620123203285422
FMAY,57.3178,1096100.195902,32,32,2020-05-18,57.7109,1.0068582534570414,6.250513347022587
FMB,50.36,7159324.814804487,32,32,2016-01-04,57.815,1.148034154090548,10.620123203285422
