symbol,side,entry_time,exit_time,entry_price,exit_price,forward_return,holding_bars,entry_regime,exit_regime,entry_S_UF,exit_S_UF,entry_D,exit_D
DLTR,LONG,2021-11-17T05:00:00+00:00,2022-01-05T05:00:00+00:00,131.570000,140.400000,0.06711256,33,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
DLTR,SHORT,2022-01-06T05:00:00+00:00,2022-05-19T04:00:00+00:00,142.820000,135.570000,-0.05076320,92,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
DLTR,LONG,2022-05-20T04:00:00+00:00,2022-05-26T04:00:00+00:00,127.880000,162.800000,0.27306850,4,TRANSITIONAL,TRANSITIONAL,0.400000,0.285714,1.000000,-1.000000
DLTR,SHORT,2022-09-20T04:00:00+00:00,2023-03-21T04:00:00+00:00,142.620000,140.980000,-0.01149909,125,TRANSITIONAL,TRANSITIONAL,0.500000,0.571429,-1.000000,0.000000
DLTR,LONG,2023-03-22T04:00:00+00:00,2023-05-26T04:00:00+00:00,138.630000,142.450000,0.02755536,46,TRANSITIONAL,TRANSITIONAL,0.500000,0.437500,1.000000,-1.000000
DLTR,SHORT,2023-05-30T04:00:00+00:00,2023-08-25T04:00:00+00:00,138.480000,123.310000,-0.10954650,61,TRANSITIONAL,TRANSITIONAL,0.437500,0.388889,-1.000000,1.000000
DLTR,LONG,2023-08-28T04:00:00+00:00,2023-11-17T05:00:00+00:00,124.560000,115.000000,-0.07675016,58,TRANSITIONAL,TRANSITIONAL,0.388889,0.500000,1.000000,-1.000000
DLTR,SHORT,2023-11-20T05:00:00+00:00,2024-02-08T05:00:00+00:00,115.600000,140.900000,0.21885813,54,TRANSITIONAL,TRANSITIONAL,0.500000,0.444444,-1.000000,0.000000
DLTR,LONG,2024-02-09T05:00:00+00:00,2024-04-23T04:00:00+00:00,139.500000,122.560000,-0.12143369,50,TRANSITIONAL,TRANSITIONAL,0.333333,0.300000,1.000000,-1.000000
DLTR,SHORT,2024-04-24T04:00:00+00:00,2024-08-30T04:00:00+00:00,122.390000,84.490000,-0.30966582,89,TRANSITIONAL,TRANSITIONAL,0.300000,0.272727,-1.000000,1.000000
DLTR,SHORT,2024-09-04T04:00:00+00:00,2025-02-24T05:00:00+00:00,63.560000,75.310000,0.18486469,117,TRANSITIONAL,TRANSITIONAL,0.307692,0.269231,-1.000000,-1.000000
DLTR,SHORT,2025-02-25T05:00:00+00:00,2025-03-03T05:00:00+00:00,76.220000,68.770000,-0.09774337,4,TRANSITIONAL,TRANSITIONAL,0.346154,0.269231,-1.000000,-1.000000
DLTR,LONG,2025-04-03T04:00:00+00:00,2025-04-04T04:00:00+00:00,67.220000,67.550000,0.00490925,1,TRANSITIONAL,TRANSITIONAL,0.300000,0.281250,1.000000,-1.000000
DOC,SHORT,2024-03-04T05:00:00+00:00,2025-12-12T05:00:00+00:00,16.850000,16.620000,-0.01364985,447,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
DOV,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,159.560000,199.120000,0.24793181,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
DOW,LONG,2025-04-09T04:00:00+00:00,2025-04-10T04:00:00+00:00,29.860000,27.290000,-0.08606832,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
DOW,SHORT,2025-04-11T04:00:00+00:00,2025-07-24T04:00:00+00:00,28.430000,25.070000,-0.11818502,70,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
DOW,SHORT,2025-07-25T04:00:00+00:00,2025-10-24T04:00:00+00:00,25.510000,24.810000,-0.02744022,64,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
DPZ,LONG,2021-07-23T04:00:00+00:00,2022-11-16T05:00:00+00:00,525.450000,364.470000,-0.30636597,333,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
DPZ,SHORT,2022-11-17T05:00:00+00:00,2023-02-24T05:00:00+00:00,366.730000,297.470000,-0.18885829,66,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
DPZ,LONG,2023-02-27T05:00:00+00:00,2023-06-21T04:00:00+00:00,295.630000,323.110000,0.09295403,79,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
DPZ,SHORT,2023-06-22T04:00:00+00:00,2023-07-13T04:00:00+00:00,321.040000,386.870000,0.20505233,14,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
DPZ,LONG,2023-07-14T04:00:00+00:00,2023-11-30T05:00:00+00:00,384.660000,392.890000,0.02139552,97,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
DPZ,SHORT,2023-12-01T05:00:00+00:00,2024-07-19T04:00:00+00:00,397.180000,404.170000,0.01759907,157,TRANSITIONAL,TRANSITIONAL,0.500000,0.416667,-1.000000,1.000000
DPZ,LONG,2024-07-22T04:00:00+00:00,2024-09-27T04:00:00+00:00,415.550000,429.030000,0.03243894,48,TRANSITIONAL,TRANSITIONAL,0.416667,0.500000,1.000000,0.000000
DPZ,SHORT,2024-09-30T04:00:00+00:00,2025-08-06T04:00:00+00:00,430.140000,443.780000,0.03171061,212,TRANSITIONAL,TRANSITIONAL,0.333333,0.416667,-1.000000,1.000000
DPZ,LONG,2025-08-07T04:00:00+00:00,2025-12-12T05:00:00+00:00,442.420000,431.730000,-0.02416256,89,TRANSITIONAL,TRANSITIONAL,0.416667,0.416667,1.000000,1.000000
DRI,LONG,2022-03-08T05:00:00+00:00,2024-12-19T05:00:00+00:00,122.710000,183.440000,0.49490669,701,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
DRI,SHORT,2024-12-20T05:00:00+00:00,2025-12-12T05:00:00+00:00,187.590000,182.280000,-0.02830641,244,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
DTE,LONG,2021-07-02T04:00:00+00:00,2025-12-12T05:00:00+00:00,111.740000,129.800000,0.16162520,1117,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
DVA,LONG,2021-11-01T04:00:00+00:00,2022-08-02T04:00:00+00:00,105.320000,86.450000,-0.17916825,188,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,0.000000
DVA,SHORT,2022-08-03T04:00:00+00:00,2022-11-02T04:00:00+00:00,84.800000,69.760000,-0.17735849,64,TRANSITIONAL,TRANSITIONAL,0.500000,0.250000,-1.000000,-1.000000
DVA,SHORT,2023-10-12T04:00:00+00:00,2023-10-13T04:00:00+00:00,73.790000,73.200000,-0.00799566,1,TRANSITIONAL,TRANSITIONAL,0.388889,0.222222,-1.000000,-1.000000
DVA,LONG,2024-10-18T04:00:00+00:00,2024-10-22T04:00:00+00:00,161.970000,163.160000,0.00734704,2,TRANSITIONAL,TRANSITIONAL,0.388889,0.277778,1.000000,1.000000
DVA,LONG,2025-02-18T05:00:00+00:00,2025-03-03T05:00:00+00:00,155.050000,143.100000,-0.07707191,9,STABLE,STABLE,0.318182,0.227273,1.000000,1.000000
DVA,SHORT,2025-08-20T04:00:00+00:00,2025-08-26T04:00:00+00:00,137.420000,138.680000,0.00916897,4,STABLE,STABLE,0.363636,0.272727,-1.000000,-1.000000
DVA,LONG,2025-10-22T04:00:00+00:00,2025-10-28T04:00:00+00:00,129.080000,129.610000,0.00410598,4,STABLE,STABLE,0.318182,0.227273,1.000000,1.000000
DVN,LONG,2021-03-08T05:00:00+00:00,2021-08-04T04:00:00+00:00,24.570000,25.290000,0.02930403,104,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
DVN,SHORT,2021-08-05T04:00:00+00:00,2021-08-25T04:00:00+00:00,26.630000,29.240000,0.09800976,14,TRANSITIONAL,TRANSITIONAL,0.500000,0.666667,-1.000000,1.000000
DVN,LONG,2021-08-26T04:00:00+00:00,2022-03-15T04:00:00+00:00,29.090000,53.010000,0.82227570,138,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
DVN,SHORT,2022-03-16T04:00:00+00:00,2022-05-10T04:00:00+00:00,52.460000,63.760000,0.21540221,38,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
DVN,LONG,2022-05-11T04:00:00+00:00,2022-08-11T04:00:00+00:00,64.680000,64.460000,-0.00340136,63,TRANSITIONAL,TRANSITIONAL,0.400000,0.500000,1.000000,0.000000
DVN,SHORT,2022-08-12T04:00:00+00:00,2022-11-03T04:00:00+00:00,65.550000,70.730000,0.07902365,58,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
DVN,SHORT,2022-12-30T05:00:00+00:00,2023-03-16T04:00:00+00:00,61.510000,46.270000,-0.24776459,51,TRANSITIONAL,TRANSITIONAL,0.357143,0.312500,-1.000000,1.000000
DVN,LONG,2023-03-17T04:00:00+00:00,2025-04-07T04:00:00+00:00,46.150000,28.610000,-0.38006501,515,TRANSITIONAL,TRANSITIONAL,0.312500,0.277778,1.000000,-1.000000
DVN,LONG,2025-04-09T04:00:00+00:00,2025-04-10T04:00:00+00:00,31.070000,27.750000,-0.10685549,1,TRANSITIONAL,TRANSITIONAL,0.450000,0.318182,1.000000,-1.000000
DVN,SHORT,2025-04-11T04:00:00+00:00,2025-12-12T05:00:00+00:00,28.230000,37.520000,0.32908254,169,TRANSITIONAL,TRANSITIONAL,0.333333,0.333333,-1.000000,-1.000000
DXCM,LONG,2021-08-02T04:00:00+00:00,2022-06-15T04:00:00+00:00,127.837500,71.510000,-0.44061797,220,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
DXCM,SHORT,2022-06-16T04:00:00+00:00,2022-10-28T04:00:00+00:00,67.990000,120.870000,0.77776144,93,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
DXCM,SHORT,2022-10-31T04:00:00+00:00,2024-04-29T04:00:00+00:00,120.780000,125.810000,0.04164597,374,TRANSITIONAL,TRANSITIONAL,0.333333,0.312500,-1.000000,1.000000
DXCM,LONG,2024-04-30T04:00:00+00:00,2024-07-26T04:00:00+00:00,127.390000,64.000000,-0.49760578,60,TRANSITIONAL,TRANSITIONAL,0.312500,0.300000,1.000000,-1.000000
DXCM,SHORT,2024-07-29T04:00:00+00:00,2024-08-07T04:00:00+00:00,67.480000,69.320000,0.02726734,7,TRANSITIONAL,STABLE,0.300000,0.272727,-1.000000,1.000000
EA,LONG,2025-01-24T05:00:00+00:00,2025-12-12T05:00:00+00:00,116.560000,203.730000,0.74785518,223,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
EBAY,LONG,2021-04-30T04:00:00+00:00,2022-05-06T04:00:00+00:00,55.790000,48.810000,-0.12511203,257,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
EBAY,SHORT,2022-05-09T04:00:00+00:00,2023-05-18T04:00:00+00:00,49.260000,44.120000,-0.10434430,258,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,1.000000
EBAY,LONG,2023-05-19T04:00:00+00:00,2023-09-29T04:00:00+00:00,43.480000,44.090000,0.01402944,91,TRANSITIONAL,TRANSITIONAL,0.500000,0.750000,1.000000,0.000000
EBAY,SHORT,2023-10-02T04:00:00+00:00,2024-10-10T04:00:00+00:00,43.550000,66.050000,0.51664753,258,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,1.000000
EBAY,LONG,2024-10-11T04:00:00+00:00,2025-05-08T04:00:00+00:00,66.330000,70.560000,0.06377205,142,TRANSITIONAL,TRANSITIONAL,0.500000,0.600000,1.000000,0.000000
EBAY,SHORT,2025-05-09T04:00:00+00:00,2025-08-01T04:00:00+00:00,69.510000,91.740000,0.31981010,57,TRANSITIONAL,TRANSITIONAL,0.400000,0.333333,-1.000000,1.000000
EBAY,LONG,2025-08-04T04:00:00+00:00,2025-12-12T05:00:00+00:00,92.860000,85.360000,-0.08076675,92,TRANSITIONAL,TRANSITIONAL,0.333333,0.333333,1.000000,1.000000
EFX,LONG,2021-04-23T04:00:00+00:00,2022-11-11T05:00:00+00:00,229.720000,193.990000,-0.15553718,393,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
EFX,SHORT,2022-11-14T05:00:00+00:00,2024-05-31T04:00:00+00:00,197.910000,231.390000,0.16916780,387,TRANSITIONAL,TRANSITIONAL,0.500000,0.833333,-1.000000,0.000000
EFX,LONG,2024-06-03T04:00:00+00:00,2025-04-10T04:00:00+00:00,231.140000,217.730000,-0.05801679,214,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,1.000000,-1.000000
EFX,SHORT,2025-04-11T04:00:00+00:00,2025-07-23T04:00:00+00:00,220.240000,245.860000,0.11632764,69,TRANSITIONAL,TRANSITIONAL,0.375000,0.416667,-1.000000,1.000000
EFX,LONG,2025-07-24T04:00:00+00:00,2025-11-28T05:00:00+00:00,245.980000,212.370000,-0.13663712,89,TRANSITIONAL,TRANSITIONAL,0.416667,0.583333,1.000000,0.000000
EFX,SHORT,2025-12-01T05:00:00+00:00,2025-12-12T05:00:00+00:00,208.940000,220.830000,0.05690629,9,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
EG,LONG,2025-10-29T04:00:00+00:00,2025-12-12T05:00:00+00:00,309.450000,327.160000,0.05723057,31,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
EIX,LONG,2025-01-14T05:00:00+00:00,2025-09-30T04:00:00+00:00,58.430000,55.280000,-0.05391066,178,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
EIX,SHORT,2025-10-01T04:00:00+00:00,2025-12-12T05:00:00+00:00,56.280000,58.310000,0.03606965,51,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
EL,LONG,2021-05-04T04:00:00+00:00,2022-12-01T05:00:00+00:00,302.110000,231.960000,-0.23220019,399,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
EL,SHORT,2022-12-02T05:00:00+00:00,2023-05-04T04:00:00+00:00,239.010000,201.000000,-0.15903100,104,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
EL,LONG,2023-05-05T04:00:00+00:00,2023-08-22T04:00:00+00:00,203.540000,149.590000,-0.26505847,74,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
EL,SHORT,2023-08-23T04:00:00+00:00,2024-02-06T05:00:00+00:00,152.870000,146.210000,-0.04356643,114,TRANSITIONAL,TRANSITIONAL,0.500000,0.312500,-1.000000,1.000000
EL,LONG,2024-02-07T05:00:00+00:00,2024-04-18T04:00:00+00:00,141.930000,144.810000,0.02029169,49,TRANSITIONAL,TRANSITIONAL,0.312500,0.437500,1.000000,0.000000
EL,SHORT,2024-04-22T04:00:00+00:00,2024-05-02T04:00:00+00:00,147.420000,134.940000,-0.08465608,8,TRANSITIONAL,TRANSITIONAL,0.375000,0.333333,-1.000000,1.000000
EL,LONG,2024-05-03T04:00:00+00:00,2024-07-10T04:00:00+00:00,132.940000,102.210000,-0.23115691,45,TRANSITIONAL,TRANSITIONAL,0.333333,0.444444,1.000000,0.000000
EL,SHORT,2024-07-11T04:00:00+00:00,2024-09-27T04:00:00+00:00,101.610000,99.870000,-0.01712430,55,TRANSITIONAL,STABLE,0.388889,0.350000,-1.000000,1.000000
EL,LONG,2024-09-30T04:00:00+00:00,2024-10-31T04:00:00+00:00,99.690000,68.940000,-0.30845621,23,STABLE,TRANSITIONAL,0.350000,0.333333,1.000000,-1.000000
EL,SHORT,2024-11-01T04:00:00+00:00,2025-02-05T05:00:00+00:00,66.580000,65.940000,-0.00961250,63,TRANSITIONAL,TRANSITIONAL,0.333333,0.307692,-1.000000,1.000000
EL,LONG,2025-02-06T05:00:00+00:00,2025-04-10T04:00:00+00:00,64.260000,53.300000,-0.17055711,44,TRANSITIONAL,STABLE,0.307692,0.312500,1.000000,-1.000000
EL,SHORT,2025-04-11T04:00:00+00:00,2025-06-17T04:00:00+00:00,55.230000,74.790000,0.35415535,45,STABLE,STABLE,0.312500,0.294118,-1.000000,1.000000
EL,SHORT,2025-08-26T04:00:00+00:00,2025-10-31T04:00:00+00:00,89.820000,96.690000,0.07648631,47,STABLE,STABLE,0.323529,0.352941,-1.000000,0.000000
ELV,LONG,2025-05-14T04:00:00+00:00,2025-08-06T04:00:00+00:00,374.290000,276.300000,-0.26180235,57,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
ELV,SHORT,2025-08-07T04:00:00+00:00,2025-12-12T05:00:00+00:00,283.480000,359.070000,0.26665020,89,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
EME,SHORT,2025-01-27T05:00:00+00:00,2025-04-10T04:00:00+00:00,430.000000,375.200000,-0.12744186,52,TRANSITIONAL,STABLE,0.500000,0.500000,-1.000000,1.000000
EME,LONG,2025-04-11T04:00:00+00:00,2025-10-09T04:00:00+00:00,383.730000,680.830000,0.77424231,124,STABLE,STABLE,0.500000,0.750000,1.000000,0.000000
EME,SHORT,2025-10-13T04:00:00+00:00,2025-10-30T04:00:00+00:00,677.020000,648.000000,-0.04286432,13,STABLE,TRANSITIONAL,0.625000,0.500000,-1.000000,1.000000
EME,SHORT,2025-10-31T04:00:00+00:00,2025-12-12T05:00:00+00:00,675.780000,623.650000,-0.07714049,29,TRANSITIONAL,TRANSITIONAL,0.583333,0.583333,-1.000000,-1.000000
EMR,LONG,2024-02-08T05:00:00+00:00,2025-03-12T04:00:00+00:00,102.380000,110.840000,0.08263333,272,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
EMR,SHORT,2025-03-13T04:00:00+00:00,2025-04-10T04:00:00+00:00,109.200000,99.730000,-0.08672161,20,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
EMR,LONG,2025-04-11T04:00:00+00:00,2025-11-12T05:00:00+00:00,100.490000,132.440000,0.31794208,148,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
EMR,SHORT,2025-11-14T05:00:00+00:00,2025-12-12T05:00:00+00:00,127.580000,136.640000,0.07101427,19,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
EOG,LONG,2022-05-09T04:00:00+00:00,2022-05-10T04:00:00+00:00,117.940000,119.560000,0.01373580,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
EOG,SHORT,2022-05-11T04:00:00+00:00,2025-12-12T05:00:00+00:00,121.290000,108.010000,-0.10948965,901,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
EPAM,LONG,2021-12-09T05:00:00+00:00,2022-02-28T05:00:00+00:00,700.010000,207.750000,-0.70321853,54,TRANSITIONAL,TRANSITIONAL,0.750000,0.400000,1.000000,-1.000000
EPAM,SHORT,2022-03-01T05:00:00+00:00,2022-03-08T05:00:00+00:00,211.210000,186.750000,-0.11580891,5,TRANSITIONAL,STABLE,0.400000,0.272727,-1.000000,-1.000000
EPAM,SHORT,2022-03-11T05:00:00+00:00,2022-03-16T04:00:00+00:00,200.140000,281.720000,0.40761467,3,STABLE,STABLE,0.321429,0.294118,-1.000000,-1.000000
EPAM,SHORT,2022-03-18T04:00:00+00:00,2022-03-22T04:00:00+00:00,294.470000,303.540000,0.03080110,2,STABLE,STABLE,0.305556,0.275000,-1.000000,-1.000000
EQIX,LONG,2024-05-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,757.680000,750.320000,-0.00971386,399,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
EQT,LONG,2021-05-07T04:00:00+00:00,2021-05-10T04:00:00+00:00,20.690000,20.950000,0.01256646,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
EQT,SHORT,2021-05-11T04:00:00+00:00,2021-09-28T04:00:00+00:00,20.930000,22.080000,0.05494505,97,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
EQT,LONG,2021-09-29T04:00:00+00:00,2021-10-01T04:00:00+00:00,20.740000,20.620000,-0.00578592,2,TRANSITIONAL,TRANSITIONAL,0.375000,0.500000,1.000000,-1.000000
EQT,SHORT,2021-10-04T04:00:00+00:00,2022-02-14T05:00:00+00:00,21.480000,22.770000,0.06005587,92,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
EQT,LONG,2022-02-15T05:00:00+00:00,2022-04-05T04:00:00+00:00,23.100000,36.230000,0.56839827,34,TRANSITIONAL,TRANSITIONAL,0.375000,0.300000,1.000000,-1.000000
EQT,SHORT,2022-04-06T04:00:00+00:00,2022-05-10T04:00:00+00:00,37.320000,36.600000,-0.01929260,23,TRANSITIONAL,TRANSITIONAL,0.300000,0.250000,-1.000000,1.000000
EQT,LONG,2022-07-08T04:00:00+00:00,2022-07-26T04:00:00+00:00,34.200000,45.570000,0.33245614,12,TRANSITIONAL,TRANSITIONAL,0.312500,0.375000,1.000000,0.000000
EQT,LONG,2022-12-13T05:00:00+00:00,2024-02-22T05:00:00+00:00,37.110000,37.320000,0.00565885,298,TRANSITIONAL,TRANSITIONAL,0.312500,0.277778,1.000000,-1.000000
EQT,SHORT,2024-12-23T05:00:00+00:00,2024-12-31T05:00:00+00:00,43.860000,46.110000,0.05129959,5,TRANSITIONAL,TRANSITIONAL,0.388889,0.277778,-1.000000,-1.000000
EQT,SHORT,2025-01-28T05:00:00+00:00,2025-04-07T04:00:00+00:00,49.900000,47.310000,-0.05190381,48,TRANSITIONAL,TRANSITIONAL,0.300000,0.272727,-1.000000,1.000000
EQT,SHORT,2025-05-27T04:00:00+00:00,2025-07-22T04:00:00+00:00,56.560000,54.340000,-0.03925035,38,TRANSITIONAL,TRANSITIONAL,0.318182,0.291667,-1.000000,1.000000
EQT,SHORT,2025-11-14T05:00:00+00:00,2025-12-12T05:00:00+00:00,59.900000,55.570000,-0.07228715,19,TRANSITIONAL,TRANSITIONAL,0.333333,0.333333,-1.000000,-1.000000
ERIE,LONG,2023-08-03T04:00:00+00:00,2025-12-12T05:00:00+00:00,267.280000,287.330000,0.07501497,593,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
ES,LONG,2025-11-20T05:00:00+00:00,2025-12-12T05:00:00+00:00,63.550000,68.110000,0.07175452,15,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
ETN,LONG,2025-01-28T05:00:00+00:00,2025-08-07T04:00:00+00:00,312.670000,360.160000,0.15188537,132,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
ETN,SHORT,2025-08-11T04:00:00+00:00,2025-12-12T05:00:00+00:00,360.110000,331.980000,-0.07811502,87,TRANSITIONAL,TRANSITIONAL,0.666667,0.666667,-1.000000,-1.000000
ETR,LONG,2024-11-01T04:00:00+00:00,2025-12-12T05:00:00+00:00,72.395000,92.350000,0.27564058,278,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
EW,LONG,2022-10-31T04:00:00+00:00,2024-05-21T04:00:00+00:00,72.430000,90.340000,0.24727323,390,TRANSITIONAL,TRANSITIONAL,0.750000,0.666667,1.000000,-1.000000
EW,SHORT,2024-05-22T04:00:00+00:00,2025-12-12T05:00:00+00:00,90.210000,83.080000,-0.07903780,391,TRANSITIONAL,TRANSITIONAL,0.666667,0.666667,-1.000000,-1.000000
EXC,SHORT,2022-02-02T05:00:00+00:00,2025-12-12T05:00:00+00:00,42.860000,43.570000,0.01656556,969,TRANSITIONAL,TRANSITIONAL,0.666667,0.666667,-1.000000,-1.000000
EXE,LONG,2025-04-07T04:00:00+00:00,2025-12-12T05:00:00+00:00,100.060000,112.790000,0.12722367,173,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
EXPE,LONG,2021-11-05T04:00:00+00:00,2021-11-08T05:00:00+00:00,182.170000,188.430000,0.03436351,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
EXPE,SHORT,2021-11-09T05:00:00+00:00,2021-11-29T05:00:00+00:00,188.000000,166.500000,-0.11436170,13,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
EXPE,LONG,2021-11-30T05:00:00+00:00,2022-01-05T05:00:00+00:00,161.090000,181.300000,0.12545782,25,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
EXPE,SHORT,2022-01-06T05:00:00+00:00,2022-03-08T05:00:00+00:00,177.580000,165.690000,-0.06695574,41,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
EXPE,LONG,2022-03-09T05:00:00+00:00,2022-08-22T04:00:00+00:00,174.680000,105.880000,-0.39386306,114,TRANSITIONAL,TRANSITIONAL,0.400000,0.357143,1.000000,-1.000000
EXPE,SHORT,2022-08-23T04:00:00+00:00,2022-10-24T04:00:00+00:00,105.970000,95.860000,-0.09540436,43,TRANSITIONAL,TRANSITIONAL,0.357143,0.500000,-1.000000,0.000000
EXPE,LONG,2022-10-25T04:00:00+00:00,2023-02-13T05:00:00+00:00,98.710000,111.350000,0.12805187,75,TRANSITIONAL,TRANSITIONAL,0.428571,0.375000,1.000000,-1.000000
EXPE,SHORT,2023-02-14T05:00:00+00:00,2023-08-04T04:00:00+00:00,114.950000,103.190000,-0.10230535,118,TRANSITIONAL,TRANSITIONAL,0.375000,0.388889,-1.000000,1.000000
EXPE,LONG,2023-08-07T04:00:00+00:00,2023-08-23T04:00:00+00:00,107.490000,107.590000,0.00093032,12,TRANSITIONAL,TRANSITIONAL,0.388889,0.444444,1.000000,-1.000000
EXPE,SHORT,2023-08-24T04:00:00+00:00,2023-11-06T05:00:00+00:00,105.960000,111.590000,0.05313326,51,TRANSITIONAL,TRANSITIONAL,0.444444,0.400000,-1.000000,1.000000
EXPE,LONG,2023-11-07T05:00:00+00:00,2024-02-12T05:00:00+00:00,118.050000,133.600000,0.13172385,65,TRANSITIONAL,TRANSITIONAL,0.400000,0.375000,1.000000,-1.000000
EXPE,SHORT,2024-02-13T05:00:00+00:00,2024-05-03T04:00:00+00:00,134.840000,115.330000,-0.14469000,56,TRANSITIONAL,TRANSITIONAL,0.375000,0.346154,-1.000000,1.000000
EXPE,SHORT,2024-05-06T04:00:00+00:00,2024-08-12T04:00:00+00:00,116.020000,126.890000,0.09369074,67,TRANSITIONAL,STABLE,0.321429,0.300000,-1.000000,1.000000
EXPE,LONG,2024-08-13T04:00:00+00:00,2025-02-13T05:00:00+00:00,130.580000,203.200000,0.55613417,126,STABLE,TRANSITIONAL,0.300000,0.281250,1.000000,-1.000000
EXR,LONG,2022-11-03T04:00:00+00:00,2024-02-21T05:00:00+00:00,154.250000,143.110000,-0.07222042,324,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,0.000000
EXR,SHORT,2024-02-22T05:00:00+00:00,2025-08-01T04:00:00+00:00,141.390000,139.300000,-0.01478181,361,TRANSITIONAL,TRANSITIONAL,0.500000,0.600000,-1.000000,1.000000
EXR,LONG,2025-08-04T04:00:00+00:00,2025-10-09T04:00:00+00:00,138.060000,143.080000,0.03636100,47,TRANSITIONAL,TRANSITIONAL,0.600000,0.700000,1.000000,0.000000
